;;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
202301;Enero de 2023;1;Andalucía;14;Córdoba;14070;Villanueva del Duque;122;<5;15;22;5;36;40;5;<5;30;80;5
202301;Enero de 2023;1;Andalucía;14;Córdoba;14071;Villanueva del Rey;120;<5;10;22;<5;32;50;12;5;12;87;<5
202301;Enero de 2023;1;Andalucía;14;Córdoba;14072;Villaralto;59;<5;5;14;<5;19;15;9;<5;12;31;<5
202301;Enero de 2023;1;Andalucía;14;Córdoba;14073;Villaviciosa de Córdoba;293;9;40;74;14;67;89;57;9;48;154;25
202301;Enero de 2023;1;Andalucía;14;Córdoba;14074;Viso, El;166;9;16;34;<5;59;44;19;9;7;117;14
202301;Enero de 2023;1;Andalucía;14;Córdoba;14075;Zuheros;31;0;<5;14;<5;6;8;<5;<5;5;18;<5
202301;Enero de 2023;1;Andalucía;14;Córdoba;14901;Fuente Carreteros;49;<5;6;13;<5;13;13;10;<5;7;28;0
202301;Enero de 2023;1;Andalucía;14;Córdoba;14902;Guijarrosa, La;56;<5;10;7;6;19;13;9;7;<5;34;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18001;Agrón;21;0;<5;5;<5;8;<5;0;<5;<5;16;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18002;Alamedilla;34;<5;<5;10;<5;9;10;9;0;16;9;0
202301;Enero de 2023;1;Andalucía;18;Granada;18003;Albolote;1623;74;242;308;58;402;539;99;113;136;1121;154
202301;Enero de 2023;1;Andalucía;18;Granada;18004;Albondón;43;<5;6;12;0;9;14;7;<5;6;23;6
202301;Enero de 2023;1;Andalucía;18;Granada;18005;Albuñán;25;0;<5;9;<5;8;6;<5;0;5;18;0
202301;Enero de 2023;1;Andalucía;18;Granada;18006;Albuñol;391;17;73;85;25;113;78;105;9;24;210;43
202301;Enero de 2023;1;Andalucía;18;Granada;18007;Albuñuelas;51;<5;7;16;<5;13;12;6;<5;21;22;0
202301;Enero de 2023;1;Andalucía;18;Granada;18010;Aldeire;42;0;5;15;0;9;13;5;<5;10;23;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18011;Alfacar;482;15;80;101;23;123;140;19;35;60;320;48
202301;Enero de 2023;1;Andalucía;18;Granada;18012;Algarinejo;75;<5;10;21;<5;23;15;20;<5;10;37;5
202301;Enero de 2023;1;Andalucía;18;Granada;18013;Alhama de Granada;290;9;36;69;9;86;81;64;14;24;171;17
202301;Enero de 2023;1;Andalucía;18;Granada;18014;Alhendín;922;43;148;170;22;269;270;19;43;77;701;82
202301;Enero de 2023;1;Andalucía;18;Granada;18015;Alicún de Ortega;15;0;<5;<5;0;5;<5;<5;0;0;11;0
202301;Enero de 2023;1;Andalucía;18;Granada;18016;Almegíjar;19;<5;<5;9;0;<5;<5;<5;0;<5;15;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18017;Almuñécar;2202;61;305;538;77;518;703;110;88;190;1595;219
202301;Enero de 2023;1;Andalucía;18;Granada;18018;Alquife;55;<5;6;17;0;14;17;<5;<5;6;45;0
202301;Enero de 2023;1;Andalucía;18;Granada;18020;Arenas del Rey;32;<5;<5;8;<5;6;13;8;<5;<5;17;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18021;Armilla;2389;92;390;462;76;639;730;80;107;172;1785;245
202301;Enero de 2023;1;Andalucía;18;Granada;18022;Atarfe;1907;82;310;354;80;566;515;130;153;195;1212;217
202301;Enero de 2023;1;Andalucía;18;Granada;18023;Baza;1596;60;223;361;63;416;473;201;130;123;995;147
202301;Enero de 2023;1;Andalucía;18;Granada;18024;Beas de Granada;70;6;6;9;<5;16;30;<5;<5;7;55;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18025;Beas de Guadix;35;<5;<5;9;<5;7;11;5;<5;5;23;0
202301;Enero de 2023;1;Andalucía;18;Granada;18027;Benalúa;422;26;75;79;26;130;86;59;35;37;261;30
202301;Enero de 2023;1;Andalucía;18;Granada;18028;Benalúa de las Villas;50;<5;6;15;<5;11;14;14;5;6;20;5
202301;Enero de 2023;1;Andalucía;18;Granada;18029;Benamaurel;162;11;26;36;13;43;33;27;23;8;92;12
202301;Enero de 2023;1;Andalucía;18;Granada;18030;Bérchules;45;<5;6;15;<5;7;14;<5;<5;7;34;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18032;Bubión;31;<5;<5;7;0;9;10;<5;<5;<5;25;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18033;Busquístar;40;<5;6;11;<5;11;9;<5;<5;<5;33;0
202301;Enero de 2023;1;Andalucía;18;Granada;18034;Cacín;31;0;<5;8;<5;8;12;5;<5;<5;23;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18035;Cádiar;145;7;18;49;7;29;35;23;<5;19;86;13
202301;Enero de 2023;1;Andalucía;18;Granada;18036;Cájar;366;12;62;75;14;87;116;9;14;34;284;25
202301;Enero de 2023;1;Andalucía;18;Granada;18037;Calicasas;47;<5;5;11;<5;16;12;<5;<5;17;23;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18038;Campotéjar;74;<5;7;22;<5;21;17;18;<5;9;39;6
202301;Enero de 2023;1;Andalucía;18;Granada;18039;Caniles;238;<5;41;66;6;69;52;55;19;33;126;5
202301;Enero de 2023;1;Andalucía;18;Granada;18040;Cáñar;49;<5;8;18;0;5;16;<5;<5;<5;40;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18042;Capileira;44;<5;8;12;<5;9;12;0;<5;<5;38;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18043;Carataunas;18;0;<5;7;0;<5;5;<5;0;<5;12;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18044;Cástaras;11;0;<5;5;0;<5;<5;<5;0;6;<5;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18045;Castilléjar;98;<5;14;40;<5;17;19;17;5;15;57;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18046;Castril;124;<5;21;45;<5;20;33;18;<5;22;77;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18047;Cenes de la Vega;791;26;118;171;31;172;273;14;27;62;624;64
202301;Enero de 2023;1;Andalucía;18;Granada;18048;Cijuela;362;19;76;56;15;119;77;36;22;29;246;29
202301;Enero de 2023;1;Andalucía;18;Granada;18049;Cogollos de Guadix;45;<5;8;15;0;8;12;<5;<5;<5;32;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18050;Cogollos de la Vega;189;11;44;40;8;56;30;32;9;62;74;12
202301;Enero de 2023;1;Andalucía;18;Granada;18051;Colomera;89;<5;13;20;8;26;20;9;<5;20;52;5
202301;Enero de 2023;1;Andalucía;18;Granada;18053;Cortes de Baza;93;<5;13;22;<5;25;27;15;7;<5;61;6
202301;Enero de 2023;1;Andalucía;18;Granada;18054;Cortes y Graena;74;0;9;20;<5;15;28;11;<5;9;52;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18056;Cúllar;285;17;30;64;9;69;96;34;26;16;185;24
202301;Enero de 2023;1;Andalucía;18;Granada;18057;Cúllar Vega;694;39;92;144;30;137;252;16;33;56;527;62
202301;Enero de 2023;1;Andalucía;18;Granada;18059;Chauchina;477;29;88;102;29;131;98;79;23;62;266;47
202301;Enero de 2023;1;Andalucía;18;Granada;18061;Chimeneas;73;<5;15;17;6;11;22;8;<5;14;38;12
202301;Enero de 2023;1;Andalucía;18;Granada;18062;Churriana de la Vega;1546;44;254;316;50;450;432;52;69;290;1009;126
202301;Enero de 2023;1;Andalucía;18;Granada;18063;Darro;182;19;39;40;15;49;20;65;<5;32;61;22
202301;Enero de 2023;1;Andalucía;18;Granada;18064;Dehesas de Guadix;19;<5;<5;<5;0;<5;6;7;0;<5;11;0
202301;Enero de 2023;1;Andalucía;18;Granada;18065;Dehesas Viejas;41;<5;5;11;<5;9;13;12;5;<5;23;0
202301;Enero de 2023;1;Andalucía;18;Granada;18066;Deifontes;201;11;25;49;16;63;37;55;7;29;92;18
202301;Enero de 2023;1;Andalucía;18;Granada;18067;Diezma;76;<5;17;17;6;18;16;21;<5;11;36;5
202301;Enero de 2023;1;Andalucía;18;Granada;18068;Dílar;135;<5;21;26;<5;37;45;<5;9;25;86;11
202301;Enero de 2023;1;Andalucía;18;Granada;18069;Dólar;34;<5;<5;13;<5;8;8;<5;5;5;20;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18070;Dúdar;21;0;<5;7;<5;<5;9;<5;<5;6;11;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18071;Dúrcal;815;34;119;207;34;201;220;57;65;94;532;67
202301;Enero de 2023;1;Andalucía;18;Granada;18072;Escúzar;76;5;9;17;<5;21;21;9;10;25;27;5
202301;Enero de 2023;1;Andalucía;18;Granada;18074;Ferreira;16;<5;<5;6;0;5;<5;0;<5;<5;11;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18076;Fonelas;63;<5;12;16;<5;15;13;9;5;7;37;5
202301;Enero de 2023;1;Andalucía;18;Granada;18077;Fornes;41;<5;6;11;<5;9;13;10;<5;<5;27;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18078;Freila;37;<5;8;12;<5;8;5;7;0;9;16;5
202301;Enero de 2023;1;Andalucía;18;Granada;18079;Fuente Vaqueros;538;44;88;106;52;148;100;78;13;55;346;46
202301;Enero de 2023;1;Andalucía;18;Granada;18082;Galera;62;0;13;18;0;9;22;<5;<5;18;37;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18083;Gobernador;7;0;<5;<5;0;<5;<5;<5;<5;0;5;0
202301;Enero de 2023;1;Andalucía;18;Granada;18084;Gójar;463;21;69;106;18;98;151;7;20;43;355;38
202301;Enero de 2023;1;Andalucía;18;Granada;18085;Gor;70;0;10;34;<5;8;16;7;<5;14;42;5
202301;Enero de 2023;1;Andalucía;18;Granada;18086;Gorafe;37;<5;<5;13;<5;7;12;<5;0;<5;31;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18087;Granada;21936;845;3978;4655;885;5507;6066;864;860;1785;15244;3183
202301;Enero de 2023;1;Andalucía;18;Granada;18088;Guadahortuna;186;12;29;44;23;57;21;85;5;19;63;14
202301;Enero de 2023;1;Andalucía;18;Granada;18089;Guadix;1635;61;228;353;90;461;442;136;119;206;1013;161
202301;Enero de 2023;1;Andalucía;18;Granada;18093;Gualchos;287;8;49;87;11;72;60;69;<5;14;181;22
202301;Enero de 2023;1;Andalucía;18;Granada;18094;Güejar Sierra;209;7;29;71;<5;40;61;8;<5;29;154;14
202301;Enero de 2023;1;Andalucía;18;Granada;18095;Güevéjar;255;14;40;57;9;76;59;19;15;73;123;25
202301;Enero de 2023;1;Andalucía;18;Granada;18096;Huélago;28;0;<5;9;<5;8;6;7;<5;<5;17;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18097;Huéneja;74;<5;14;25;<5;18;14;<5;15;16;35;6
202301;Enero de 2023;1;Andalucía;18;Granada;18098;Huéscar;513;17;67;117;36;141;135;56;29;45;349;34
202301;Enero de 2023;1;Andalucía;18;Granada;18099;Huétor de Santillán;180;<5;23;39;7;40;67;5;<5;17;141;13
202301;Enero de 2023;1;Andalucía;18;Granada;18100;Huétor Tájar;547;25;82;128;48;144;120;130;39;50;267;61
202301;Enero de 2023;1;Andalucía;18;Granada;18101;Huétor Vega;941;45;139;189;35;208;325;15;55;60;733;78
202301;Enero de 2023;1;Andalucía;18;Granada;18102;Illora;578;18;97;155;30;160;118;164;27;47;288;52
202301;Enero de 2023;1;Andalucía;18;Granada;18103;Itrabo;53;<5;9;8;<5;14;16;6;0;11;28;8
202301;Enero de 2023;1;Andalucía;18;Granada;18105;Iznalloz;563;32;111;77;64;190;89;194;21;28;265;55
202301;Enero de 2023;1;Andalucía;18;Granada;18106;Játar;30;<5;<5;8;<5;12;<5;7;<5;<5;21;0
202301;Enero de 2023;1;Andalucía;18;Granada;18107;Jayena;86;<5;8;24;<5;25;24;13;5;34;29;5
202301;Enero de 2023;1;Andalucía;18;Granada;18108;Jerez del Marquesado;95;<5;9;27;<5;23;30;<5;20;18;51;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18109;Jete;50;<5;6;19;0;9;14;5;<5;12;29;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18111;Jun;318;13;61;61;18;75;90;9;16;28;224;41
202301;Enero de 2023;1;Andalucía;18;Granada;18112;Juviles;14;<5;<5;<5;0;<5;<5;<5;0;0;11;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18114;Calahorra, La;58;<5;<5;23;0;12;18;<5;<5;16;35;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18115;Láchar;361;19;54;82;29;91;86;58;18;32;222;31
202301;Enero de 2023;1;Andalucía;18;Granada;18116;Lanjarón;340;12;58;99;10;78;83;17;28;23;248;24
202301;Enero de 2023;1;Andalucía;18;Granada;18117;Lanteira;48;<5;<5;11;6;15;10;<5;5;<5;35;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18119;Lecrín;143;<5;18;51;<5;29;39;6;<5;16;107;10
202301;Enero de 2023;1;Andalucía;18;Granada;18120;Lentegí;32;<5;6;11;0;9;5;<5;<5;<5;23;0
202301;Enero de 2023;1;Andalucía;18;Granada;18121;Lobras;9;0;<5;<5;0;<5;<5;0;<5;<5;<5;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18122;Loja;1450;71;203;297;100;387;392;309;91;91;776;183
202301;Enero de 2023;1;Andalucía;18;Granada;18123;Lugros;12;<5;<5;<5;<5;<5;5;<5;<5;0;7;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18124;Lújar;18;<5;<5;6;<5;<5;<5;<5;0;<5;11;0
202301;Enero de 2023;1;Andalucía;18;Granada;18126;Malahá, La;157;13;22;34;<5;49;37;9;9;19;106;14
202301;Enero de 2023;1;Andalucía;18;Granada;18127;Maracena;2081;75;284;441;61;537;683;79;127;195;1474;206
202301;Enero de 2023;1;Andalucía;18;Granada;18128;Marchal;31;<5;<5;13;<5;6;7;12;<5;6;12;0
202301;Enero de 2023;1;Andalucía;18;Granada;18132;Moclín;209;8;25;61;17;54;44;46;<5;32;107;21
202301;Enero de 2023;1;Andalucía;18;Granada;18133;Molvízar;237;8;50;66;15;59;39;43;<5;15;155;21
202301;Enero de 2023;1;Andalucía;18;Granada;18134;Monachil;740;26;117;163;18;184;232;13;30;64;586;47
202301;Enero de 2023;1;Andalucía;18;Granada;18135;Montefrío;216;13;31;42;18;65;47;64;11;16;109;16
202301;Enero de 2023;1;Andalucía;18;Granada;18136;Montejícar;60;<5;5;17;8;18;10;16;<5;14;21;6
202301;Enero de 2023;1;Andalucía;18;Granada;18137;Montillana;44;<5;<5;17;<5;13;10;<5;0;7;30;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18138;Moraleda de Zafayona;199;7;37;44;10;55;46;38;13;31;104;13
202301;Enero de 2023;1;Andalucía;18;Granada;18140;Motril;5107;264;795;1011;272;1296;1469;612;157;473;3296;569
202301;Enero de 2023;1;Andalucía;18;Granada;18141;Murtas;36;<5;7;11;<5;6;7;<5;<5;6;25;0
202301;Enero de 2023;1;Andalucía;18;Granada;18143;Nigüelas;89;<5;8;31;<5;16;28;<5;7;17;59;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18144;Nívar;76;<5;13;15;<5;27;17;<5;<5;14;51;6
202301;Enero de 2023;1;Andalucía;18;Granada;18145;Ogíjares;1140;50;170;244;26;247;403;24;60;94;859;103
202301;Enero de 2023;1;Andalucía;18;Granada;18146;Orce;70;<5;10;19;<5;17;18;12;<5;<5;49;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18147;Órgiva;591;24;104;154;18;133;158;32;24;51;429;55
202301;Enero de 2023;1;Andalucía;18;Granada;18148;Otívar;62;<5;8;20;5;14;13;11;0;16;30;5
202301;Enero de 2023;1;Andalucía;18;Granada;18149;Otura;570;22;68;127;17;130;206;13;22;50;438;47
202301;Enero de 2023;1;Andalucía;18;Granada;18150;Padul;852;39;137;194;30;228;224;54;61;125;534;78
202301;Enero de 2023;1;Andalucía;18;Granada;18151;Pampaneira;35;<5;7;9;0;9;8;<5;<5;8;23;0
202301;Enero de 2023;1;Andalucía;18;Granada;18152;Pedro Martínez;112;5;17;27;14;24;25;47;<5;<5;53;8
202301;Enero de 2023;1;Andalucía;18;Granada;18153;Peligros;1036;57;154;208;35;263;319;32;71;118;717;98
202301;Enero de 2023;1;Andalucía;18;Granada;18154;Peza, La;104;7;19;26;12;25;15;16;15;18;44;11
202301;Enero de 2023;1;Andalucía;18;Granada;18157;Pinos Genil;125;<5;27;32;<5;28;31;<5;9;17;86;10
202301;Enero de 2023;1;Andalucía;18;Granada;18158;Pinos Puente;1328;91;268;270;91;377;231;351;38;118;595;226
202301;Enero de 2023;1;Andalucía;18;Granada;18159;Píñar;70;<5;8;20;5;20;13;<5;<5;<5;62;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18161;Polícar;25;<5;<5;12;<5;<5;5;6;0;5;14;0
202301;Enero de 2023;1;Andalucía;18;Granada;18162;Polopos;95;<5;15;28;6;22;20;9;28;<5;46;9
202301;Enero de 2023;1;Andalucía;18;Granada;18163;Pórtugos;23;<5;<5;<5;0;5;10;<5;<5;<5;16;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18164;Puebla de Don Fadrique;126;7;11;26;10;33;39;28;7;13;65;13
202301;Enero de 2023;1;Andalucía;18;Granada;18165;Pulianas;592;34;94;142;30;134;158;23;26;86;385;72
202301;Enero de 2023;1;Andalucía;18;Granada;18167;Purullena;248;25;49;43;8;61;62;28;29;24;155;12
202301;Enero de 2023;1;Andalucía;18;Granada;18168;Quéntar;96;<5;22;19;<5;21;29;<5;<5;35;51;5
202301;Enero de 2023;1;Andalucía;18;Granada;18170;Rubite;33;0;<5;15;0;5;11;<5;0;15;14;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18171;Salar;164;15;24;36;8;50;31;24;6;10;113;11
202301;Enero de 2023;1;Andalucía;18;Granada;18173;Salobreña;1122;52;159;246;40;275;350;104;43;103;786;86
202301;Enero de 2023;1;Andalucía;18;Granada;18174;Santa Cruz del Comercio;23;5;<5;7;<5;<5;<5;<5;<5;<5;14;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18175;Santa Fe;1776;85;301;351;98;445;496;175;112;106;1118;265
202301;Enero de 2023;1;Andalucía;18;Granada;18176;Soportújar;12;0;<5;<5;0;<5;5;0;0;<5;9;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18177;Sorvilán;31;<5;5;13;<5;<5;7;6;<5;5;18;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18178;Torre-Cardela;30;<5;5;11;<5;6;5;10;0;0;20;0
202301;Enero de 2023;1;Andalucía;18;Granada;18179;Torvizcón;51;<5;8;17;<5;16;6;6;5;<5;34;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18180;Trevélez;55;<5;7;20;0;9;17;5;9;7;32;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18181;Turón;9;0;<5;5;<5;0;<5;0;0;<5;5;0
202301;Enero de 2023;1;Andalucía;18;Granada;18182;Ugíjar;254;17;41;56;24;66;50;54;6;36;120;38
202301;Enero de 2023;1;Andalucía;18;Granada;18183;Válor;67;<5;13;22;<5;13;15;6;<5;17;37;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18184;Vélez de Benaudalla;247;13;40;72;7;50;65;25;14;29;157;22
202301;Enero de 2023;1;Andalucía;18;Granada;18185;Ventas de Huelma;52;0;8;13;<5;14;16;5;5;<5;36;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18187;Villanueva de las Torres;56;<5;9;17;6;10;10;13;6;6;26;5
202301;Enero de 2023;1;Andalucía;18;Granada;18188;Villanueva Mesía;105;5;19;26;7;22;26;25;13;12;47;8
202301;Enero de 2023;1;Andalucía;18;Granada;18189;Víznar;65;<5;13;13;<5;14;20;5;<5;7;47;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18192;Zafarraya;78;<5;10;19;6;28;13;24;<5;12;30;9
202301;Enero de 2023;1;Andalucía;18;Granada;18193;Zubia, La;1747;64;239;352;68;435;589;46;75;151;1338;137
202301;Enero de 2023;1;Andalucía;18;Granada;18194;Zújar;153;6;21;45;10;41;30;30;6;28;78;11
202301;Enero de 2023;1;Andalucía;18;Granada;18901;Taha, La;52;<5;7;14;<5;18;11;<5;<5;<5;40;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18902;Valle, El;68;<5;11;23;<5;18;13;<5;<5;7;54;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18903;Nevada;90;5;21;32;<5;18;10;7;<5;15;62;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18904;Alpujarra de la Sierra;39;<5;9;14;<5;<5;10;5;<5;7;22;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18905;Gabias, Las;2248;91;375;424;75;615;668;72;121;205;1633;217
202301;Enero de 2023;1;Andalucía;18;Granada;18906;Guajares, Los;85;<5;16;30;<5;13;20;<5;<5;15;59;6
202301;Enero de 2023;1;Andalucía;18;Granada;18907;Valle del Zalabí;128;<5;21;36;<5;32;31;10;15;13;75;15
202301;Enero de 2023;1;Andalucía;18;Granada;18908;Villamena;95;<5;16;33;<5;17;24;15;8;14;56;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18909;Morelábor;37;<5;8;8;7;9;<5;10;<5;7;17;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18910;Pinar, El;82;<5;12;23;<5;24;20;23;<5;13;40;<5
202301;Enero de 2023;1;Andalucía;18;Granada;18911;Vegas del Genil;1010;61;136;199;42;302;270;58;48;79;746;79
202301;Enero de 2023;1;Andalucía;18;Granada;18912;Cuevas del Campo;79;<5;6;26;6;18;19;23;<5;7;43;5
202301;Enero de 2023;1;Andalucía;18;Granada;18913;Zagra;41;7;<5;6;<5;8;15;8;<5;<5;19;8
202301;Enero de 2023;1;Andalucía;18;Granada;18914;Valderrubio;125;6;25;21;6;38;29;25;11;6;74;9
202301;Enero de 2023;1;Andalucía;18;Granada;18915;Domingo Pérez de Granada;63;5;8;15;9;19;7;22;0;<5;32;6
202301;Enero de 2023;1;Andalucía;18;Granada;18916;Torrenueva Costa;206;11;18;61;9;55;52;29;9;<5;154;11
202301;Enero de 2023;1;Andalucía;21;Huelva;21001;Alájar;114;<5;16;33;<5;27;31;7;7;<5;87;10
202301;Enero de 2023;1;Andalucía;21;Huelva;21002;Aljaraque;1505;51;206;285;42;367;554;119;53;102;1126;105
202301;Enero de 2023;1;Andalucía;21;Huelva;21003;Almendro, El;65;<5;9;18;0;11;26;6;<5;0;56;<5
202301;Enero de 2023;1;Andalucía;21;Huelva;21004;Almonaster la Real;143;<5;17;47;<5;32;41;5;13;63;54;8
202301;Enero de 2023;1;Andalucía;21;Huelva;21005;Almonte;2107;83;275;427;76;387;859;1106;45;163;741;52
202301;Enero de 2023;1;Andalucía;21;Huelva;21006;Alosno;355;11;51;98;6;75;114;45;13;21;262;14
202301;Enero de 2023;1;Andalucía;21;Huelva;21007;Aracena;680;22;91;147;16;157;247;33;44;100;456;47
202301;Enero de 2023;1;Andalucía;21;Huelva;21008;Aroche;149;<5;24;36;10;46;29;30;<5;6;105;6
202301;Enero de 2023;1;Andalucía;21;Huelva;21009;Arroyomolinos de León;110;<5;13;19;<5;25;46;9;6;<5;78;13
202301;Enero de 2023;1;Andalucía;21;Huelva;21010;Ayamonte;1468;53;259;367;46;312;431;203;66;155;960;84
202301;Enero de 2023;1;Andalucía;21;Huelva;21011;Beas;297;14;41;80;11;84;67;50;15;30;182;20
202301;Enero de 2023;1;Andalucía;21;Huelva;21012;Berrocal;16;0;6;5;0;<5;<5;<5;0;<5;13;0
202301;Enero de 2023;1;Andalucía;21;Huelva;21013;Bollullos Par del Condado;769;37;145;219;25;165;178;134;33;111;435;56
202301;Enero de 2023;1;Andalucía;21;Huelva;21014;Bonares;249;16;31;49;18;61;74;64;13;17;141;14
202301;Enero de 2023;1;Andalucía;21;Huelva;21015;Cabezas Rubias;42;<5;5;11;<5;8;13;<5;0;<5;35;<5
202301;Enero de 2023;1;Andalucía;21;Huelva;21016;Cala;145;<5;11;34;10;32;56;14;<5;8;114;6
202301;Enero de 2023;1;Andalucía;21;Huelva;21017;Calañas;236;<5;34;45;7;58;88;33;10;13;164;16
202301;Enero de 2023;1;Andalucía;21;Huelva;21018;Campillo, El;194;11;30;43;7;49;54;28;9;7;122;28
202301;Enero de 2023;1;Andalucía;21;Huelva;21019;Campofrío;65;5;7;12;<5;16;24;10;<5;<5;43;6
202301;Enero de 2023;1;Andalucía;21;Huelva;21020;Cañaveral de León;37;<5;<5;14;<5;5;9;<5;<5;<5;28;<5
202301;Enero de 2023;1;Andalucía;21;Huelva;21021;Cartaya;1092;52;182;247;46;248;317;312;42;83;604;51
202301;Enero de 2023;1;Andalucía;21;Huelva;21022;Castaño del Robledo;32;0;<5;13;<5;8;7;<5;0;<5;29;<5
202301;Enero de 2023;1;Andalucía;21;Huelva;21023;Cerro de Andévalo, El;191;5;32;48;9;42;55;15;12;15;136;13
202301;Enero de 2023;1;Andalucía;21;Huelva;21024;Corteconcepción;55;<5;11;18;0;9;15;<5;6;6;37;<5
202301;Enero de 2023;1;Andalucía;21;Huelva;21025;Cortegana;372;13;62;90;16;78;113;29;25;106;188;24
202301;Enero de 2023;1;Andalucía;21;Huelva;21026;Cortelazor;37;<5;<5;12;0;10;11;<5;<5;24;9;<5
202301;Enero de 2023;1;Andalucía;21;Huelva;21027;Cumbres de Enmedio;<5;0;0;<5;0;<5;0;0;0;<5;<5;0
202301;Enero de 2023;1;Andalucía;21;Huelva;21028;Cumbres de San Bartolomé;33;<5;6;7;<5;<5;12;<5;5;<5;20;<5
202301;Enero de 2023;1;Andalucía;21;Huelva;21029;Cumbres Mayores;124;0;9;45;<5;24;43;5;19;22;68;10
202301;Enero de 2023;1;Andalucía;21;Huelva;21030;Chucena;110;11;15;29;5;27;23;<5;9;14;73;10
202301;Enero de 2023;1;Andalucía;21;Huelva;21031;Encinasola;77;<5;11;24;<5;13;25;11;<5;14;45;<5
202301;Enero de 2023;1;Andalucía;21;Huelva;21032;Escacena del Campo;120;7;19;24;5;37;28;17;<5;10;79;11
202301;Enero de 2023;1;Andalucía;21;Huelva;21033;Fuenteheridos;78;<5;7;25;<5;18;23;<5;<5;14;53;<5
202301;Enero de 2023;1;Andalucía;21;Huelva;21034;Galaroza;99;<5;7;29;5;28;28;6;9;5;76;<5
202301;Enero de 2023;1;Andalucía;21;Huelva;21035;Gibraleón;980;38;139;231;28;228;316;167;39;117;588;69
202301;Enero de 2023;1;Andalucía;21;Huelva;21036;Granada de Río-Tinto, La;31;<5;<5;8;<5;6;12;<5;<5;0;27;0
202301;Enero de 2023;1;Andalucía;21;Huelva;21037;Granado, El;26;0;<5;11;<5;<5;7;0;0;0;26;0
202301;Enero de 2023;1;Andalucía;21;Huelva;21038;Higuera de la Sierra;130;<5;18;33;<5;34;39;<5;5;24;89;10
202301;Enero de 2023;1;Andalucía;21;Huelva;21039;Hinojales;22;0;6;<5;0;8;<5;<5;<5;11;7;0
202301;Enero de 2023;1;Andalucía;21;Huelva;21040;Hinojos;182;<5;27;39;<5;57;51;39;19;10;108;6
202301;Enero de 2023;1;Andalucía;21;Huelva;21041;Huelva;14679;515;2194;3023;526;3573;4848;2012;535;987;9612;1533
202301;Enero de 2023;1;Andalucía;21;Huelva;21042;Isla Cristina;1918;100;347;429;90;459;493;466;76;154;1062;160
202301;Enero de 2023;1;Andalucía;21;Huelva;21043;Jabugo;186;8;22;44;7;28;77;7;43;7;122;7
